Gene	FBgene	GeneSymbol	OmegaBackground	OmegaTest	PvalBackground	PvalTest	PvalDiff
OG_10605	FBgn0024184	unc-4	0.02525646935219067	0.1005601285664554	0.01829582569847987	4.851873347533342e-10	0.0002609619330528057
OG_1950	FBgn0020641	Lcp65Ad	0.1520100011893949	0.1675263043754339	0.5	0.5	0.9892437739513892
OG_9546	FBgn0034279	CG18635	0.1228490054573147	0.1799785648474259	4.02400335275388e-13	0.462276350520929	3.586112700459942e-06
OG_11141	-	ENY2	0.01705647345398075	0.0648600193939182	0.5	0.5	0.3664164849770397
OG_8983	-	SDS3	0.03127791309814151	0.1045208567609849	1.237209223958757e-10	0.002033188071241199	5.40842228813343e-06
OG_9108	FBgn0030993	Mec2	0.1161812944780658	0.1118639770203333	5.877520692365579e-13	0.02575440550472474	0.09440741428334165
OG_12154	-	FABG	0.1256906667750225	0.4051215480173295	4.654947982629665e-09	1.131922703784261e-05	3.897260292262672e-11
OG_156	FBgn0052075	CG32075	0.1819127352644979	0.3583025610313211	0.02950490527845556	0.3775910200395525	7.665309394777609e-06
OG_1919	FBgn0025678	CaBP1	0.05378578208596795	0.1207266565071127	0.001815882334809171	0.1046910404793717	0.05341536122337076
OG_10291	FBgn0038901	Burs	0.05019289131911008	0.1519267489882741	0.000865227866286955	0.1917366656564632	0.03155788093464496
OG_10050	FBgn0004914	Hnf4	0.03898309059906663	0.06477848711794192	3.717809393677385e-11	0.001337993029330409	0.00374591224159837
OG_3279	-	FEN	0.07630782484874406	0.1132942298275986	4.693967436963931e-12	0.002010702202125014	0.00800660333329406
OG_2820	FBgn0002873	mud	0.141865632826924	0.1931044844974678	9.379336835346752e-05	0.5	0.1985050798892523
OG_4378	FBgn0261788	Ank2	0.1051757072555818	0.1866894389203697	0.02728955669539462	1.874136288881889e-06	7.872591467616985e-13
OG_15468	-	TOLIP	0.04908211464019305	0.07263503898557074	0	0.5	0.04287660150413775
OG_13330	-	OG_13330	0.3453333187588798	0.344291439150903	0.0004419155027899357	0.03544318497794086	0.7341832213469125
OG_9320	FBgn0027499	wde	0.219558410084933	0.446845610199561	1.165734175856414e-15	0.1767722893939547	8.852918398360998e-13
OG_445	-	OG_445	0.1415750737525722	0.2003949654621937	0.1114768323089589	0.03062949621602051	0.7566482758477155
OG_12133	-	NDUS4	0.1189847200275589	0.1678012070846671	0.00424744013423356	0.3540859133513115	0.06888713080760178
OG_8584	FBgn0035205	Ctr9	0.0296882255207435	0.0601590133640778	0	1.183496828316422e-07	0.03018003336392816
OG_4119	FBgn0036922	CG14182	0.003386106123900984	0	0.5	0.5	0.9593198782018585
OG_30723	-	RPF2	0.04453532215121627	0.07117942287384046	0.0824569070824675	0.5	0.3653833884502823
OG_131	FBgn0038058	CG5608	0.07051990187354627	0.09094586874436407	0	0.4753380938519115	1.596680732074418e-05
OG_2689	FBgn0263231	bel	0.06626742147799787	0.09748293900691195	0	0.0272076865323182	0.01951016151681295
OG_1827	FBgn0020309	crol	0.114785049466846	0.1819481570786703	7.690681425032153e-12	0.0009926316326284157	0.001551622442163669
OG_30518	-	CNEP1	0.0138579188428687	0.07100825443869234	0.001540235662102152	0.000501576004469817	0.06915259298612886
OG_14457	-	BL1S2	0.1703026880828378	0.2484262803783117	0.2154399605044907	0.2450305492771589	0.5869108886551402
OG_8147	-	STPG2	0.2273515796524592	0.3486822298463708	0	0.0001417826549812706	0.02986559986634418
OG_8751	-	ALLC	0.08879358946278522	0.1177137542736408	5.418565312248491e-05	0.1036235789247214	0.6460823445890579
OG_30978	-	RIC1	0.004849574014067408	0.03063640555593419	0.5	0.5	0.2148982363032614
OG_9725	FBgn0037753	CG12947	0.06935627772605489	0.1018885873231704	0.2346560046527444	0.4982728489518887	0.8011185415290678
OG_8906	-	STX16	0.03285995957422866	0.06397316889011107	0.5	0.4560480992757943	0.1196381874759316
OG_26663	FBgn0020642	Lcp65Ac	0.1925830822630214	0.2185586075147208	1.816857549497009e-05	0.001460313025600346	0.6831099797017092
OG_9414	-	RL27B	0.008401825828373836	0.05503335665738141	0.2042029969740513	0.5	0.06565848193430113
OG_12519	-	YKUC	0.2647317550381483	0.4769047637966755	0.5	0.5	0.3832435033956867
OG_6167	FBgn0040349	CG3699	0.1646069593036668	0.2157869902697772	0.0002337434718731046	0.5	0.04651932073317711
OG_10526	-	RAD51	0.2208004771384112	0.2737154610753365	0.02307675345968069	0.01685728134414893	0.6342841054486394
OG_12438	-	QUEA	0.2551775501078867	0.2864708738708911	0.5	0.5	0.8218497608059193
OG_9709	-	OG_9709	0.2914169041334307	0.3498329906521999	0.05111847908955036	0.5	0.725097427444295
OG_30230	-	Y4PE	0.216069104021871	0.1961149484455718	8.993682029501127e-06	3.193556530334263e-13	0.02688029048003937
OG_1230	FBgn0002565	Lsp2	0.1407221407038883	0.244636683272032	2.45520270625299e-06	0.04398226522500598	0.00011495425213226
OG_12596	-	UPAR	0.5549375302963953	0.6145953630013807	1.165734175856414e-15	3.293845334134682e-05	0.9861934690540911
OG_17458	-	ADF1	0.07635147656791559	0.1008109545658336	0	0.0003235347362972041	0.9757763065146059
OG_31133	-	GS1	0.1026286318236536	0.1814002123004438	0.5	0.5	0.5088916519356638
OG_13102	FBgn0264270	Sxl	0.05448675214943899	0.1071328370839805	0	3.299582829185965e-12	0.2089291409933034
OG_9448	-	ZKSC1	0.3004912179153408	0.4665861211531163	0.006190351413530082	0.05522009765590336	0.001422910970529045
OG_25618	-	YCF8	0.06063437907870576	0.04533884205278421	2.962339967771399e-08	5.242824581419558e-06	0.4251602535458641
OG_8747	-	PR38B	0.05756823686720556	0.04947083684860176	0.1626302806481581	0.5	0.9387169940320653
OG_12996	-	OG_12996	0.1430029980201853	0.2497040555253821	0.08818433989474095	0.3652055376174687	0.1454497982182696
OG_9967	-	ATK	0.1642064971472317	0.2694124065179674	4.996003610813204e-16	0.5	4.499882639397157e-06
OG_26648	FBgn0004868	Gdi	0.01867112360698779	0.07893273739791064	0.4297987114173139	0.09657450904741655	0.0008684100204573442
OG_12522	-	OG_12522	0.1668189521796215	0.162413475934953	0.007752447508770632	0.5	0.6282665091866884
OG_10750	-	TRY1	0.1643371511043191	0.2990675417236304	0.01979819260531257	0.02020554722217716	0.07748776752760589
OG_30980	-	OG_30980	0.04382200301739197	0.08796889781594784	0.5	0.5	0.02887007602350067
OG_402	FBgn0266450	Kr-h1	0.04363957337538209	0.05097139561377553	0.0008834686902501332	0.03327244748031477	0.9098337847644119
OG_28076	FBgn0031089	aspr	0.06622406503564396	0.1202940031889008	0.0008301704362566054	0.2296810946301658	0.001980692459556566
OG_17683	-	ANK2	0.0941869798194883	0.1289874730611029	0.5	0.5	0.3767958835867745
OG_845	FBgn0051915	CG31915	0.1352864265695858	0.2382910962913511	0.03163922025523169	0.2703788509451218	8.738416967757345e-05
OG_19605	-	SH2B2	0.02559808886204642	0.02495806743983085	3.3031175414866e-06	0.5	0.9879830064954414
OG_12189	FBgn0034047	CG12970	0.1704592306929573	0.2614138506931323	0.0004296306722663124	0.08166045532120386	0.09244461767504863
OG_5488	FBgn0037665	St2	0.04053897673958083	0.07003943504351123	0.007882142789946478	0.05683887559236034	0.1346467411150872
OG_11905	FBgn0038389	CG5516	0.06703869157033737	0.05285286631939118	0.01497673207183225	0.5	0.8055447042169978
OG_13313	-	CU17	0.07634130891381025	0.138164062119306	3.824845123956422e-08	0.5	1
OG_14690	-	TIMP2	0.06973386575282306	0.1376081996674606	0.1122782560481064	0.5	0.3802427889288192
OG_2140	FBgn0030884	CG6847	0.0637282641064586	0.1005165281798789	0.320328326764689	0.08659570365254216	0.1113450408648653
OG_15667	-	DPO3	0.2264648955018965	0.3763854444440043	5.462101437814226e-09	7.420343241287819e-05	0.01325810748442091
OG_8244	FBgn0038395	CG10407	0.1100495150169717	0.2840977234067013	4.101896600161581e-11	0	3.566891326745036e-08
OG_134	FBgn0264574	Glut1	0.08015320300077182	0.1342225909696011	0	0.0001469623211793891	3.993140003344386e-05
OG_10724	-	LRIG2	0.1024141398870525	0.09776328460852447	5.079270337660091e-14	0.5	0.006226815735572266
OG_9277	-	RM47	0.09781976807701721	0.2005025247351082	0.2284880679024146	0.5	1.659783421814609e-13
OG_8982	-	NDUB3	0.06541934768232618	0.2554932933864527	0.5	0.5	0.006905974694942474
OG_13360	-	LNPB	0.08915775120804226	0.1963176118908511	4.617447646459993e-09	0.5	0.001053932681061132
OG_14395	-	PBX1	0.02402712737389743	0.02251179917777206	8.231975016259607e-06	0.02869366484923708	0.665916084428829
OG_2934	FBgn0011211	blw	0.02415135196726332	0.01354800339380537	0.0001994887371153387	0.5	0.5090230539390744
OG_12987	FBgn0061515	endos	0.04313317855044205	0.02029771437560026	0.1455443135035529	0.4470859971570103	0.7281977283487091
OG_89	FBgn0035438	PHGPx	0.1042841905653785	0.152233460262982	0.00199810084076868	0.5	0.215859251932362
OG_2274	FBgn0024432	Dlc90F	0.0297460279690471	0.1239246080028796	8.59218252102778e-12	0.0001779324534120774	0.3415787329817498
OG_30741	-	SNX9	0.04438140878084719	0.05040469307757851	0.002871380072914542	0.5	0.7141012253191137
OG_8152	FBgn0261387	CG17528	0.04114540197488092	0.08897492987890522	6.500922610741533e-05	3.256839242737897e-13	0.0003389532557969144
OG_24580	-	HMCN1	0.1056513255499584	0.2110013875457347	0.0001295590872885111	0.344759976128817	0.3777621241081329
OG_5723	FBgn0263593	Lpin	0.07592501065356799	0.1304891250624823	0	0	0.001438008395399981
OG_3947	FBgn0003068	per	0.1313613802357173	0.2400967036739782	1.332267629550188e-15	0	0
OG_560	FBgn0036995	atk	0.09964214212711368	0.2026100052095663	8.227863984577866e-07	0.5	1.855470221912014e-10
OG_11804	-	NAA30	0.173594777751183	0.2667889924397252	0.01248987741707602	0.4097842905111567	0.9204364475394011
OG_10170	-	PSB4	0.04110179042143081	0.06416289840926834	0.5	0.5	1
OG_9869	FBgn0039331	ND-49L	0.02987734816189931	0.02525286789096715	9.302004914113482e-07	0.2013342509680441	0.4736902356708341
OG_13163	-	LIPP	0.1195828161070777	0.1580417622001849	0.0001272898582662663	0.5	0.04014527059628903
OG_9374	-	Y6693	0.09360616580106809	0.1663764479839798	0.3391642677934391	0.5	0.06226657163501781
OG_11551	FBgn0050421	Usp15-31	0.0666968093460446	0.06187340963240675	1.525607662422601e-08	0.5	0.3245177909383925
OG_4016	FBgn0031948	CG7149	0.1349605222797607	0.1501386683620461	2.801843613953192e-06	0.1838652523161773	0.8683232992887182
OG_13160	FBgn0038723	CG6195	0.04462077449732264	0.03036102049290108	2.617734362608815e-09	0.4434600423024669	0.5036634997412094
OG_18042	-	OG_18042	0.1433274338676353	0.1812700521884131	0.07675345853191956	0.5	0.8610299725270797
OG_12988	-	OG_12988	0.08848355540866465	0.1405515516973118	0.195409197115766	0.5	0.549631131557605
OG_8331	FBgn0029997	CG2258	0.04018236542395991	0.07077085835409704	1.100842623980025e-05	0.0002435896403877869	0.1207659536286834
OG_422	FBgn0052082	IRSp53	0.0424749276374519	0.06801951712408595	6.02751282219316e-09	0.5	0.0008875665216816486
OG_13361	-	EPS15	0.06545847457779297	0.0937345487693634	0.1526168364317849	0.5	0.7916643007100024
OG_13158	FBgn0263738	Ada2a	0.05600261887679409	0.1089408301843763	0.02468838376672977	0.5	0.01241478751651925
OG_10222	-	NDUB2	0.1034393198478077	0.1722173619880341	0.2560716929367144	0.5	0.6579096314036956
OG_51	FBgn0039209	REPTOR	0.04244987104413976	0.07694352349176406	1.612858735455802e-09	0.000858004929391476	0.07740643137665748
OG_21156	-	JV	0.1169403594114546	0.1949878790502642	9.992007221626409e-16	0.5	0.000311847119337294
OG_17710	-	MCATL	0.09816829432758178	0.1405778685077534	0.02536422589484838	0.5	1.794894899376231e-09
OG_13357	-	CU20	0.2150245407453766	0.2766608388950668	0.128736333216582	1.299628182849233e-09	0.01619773616421183
OG_9443	-	RENR	0.07272752952870364	0.1042531816001831	0.08087523578100347	0.4079388618007076	0.8370087151988869
OG_30907	-	INT10	0.04098944652368289	0.07919326340912643	0.09114043939518335	0.5	0.1504059365436945
OG_12525	-	Y1127	0.5847141978004591	0.5488411794706392	0.0008177193734895671	0.006289236220328009	0.9805721898540078
OG_1162	FBgn0030590	CG9518	0.07162247870425258	0.120136066261949	0.0002335331154090792	0.0008119409273949496	4.709358997223578e-05
OG_9423	FBgn0035951	CG5068	0.0870860041863447	0.1951595003445801	1.486404379580364e-06	0.5	1.102431834709705e-08
OG_8894	FBgn0261588	pdm3	0.03144394846652821	0.01558886201552658	0	0.01485876282667381	0.02832152994273285
OG_13039	-	SMD3	0.01881668686391815	0.01941971009616762	0.0009842701968293954	0.5	0.3809787934862249
OG_14654	FBgn0263994	CG43737	0.3068292078888512	0.4864478666226633	0.002498529277964789	0.4438278072263606	0.244410306516451
OG_10449	FBgn0002906	Blm	0.08775139225757639	0.1604676431388084	1.83623370175745e-07	0.5	0.001243181192322806
OG_8528	FBgn0016698	Ptpa	0.05465001581878339	0.1248337722069848	0.5	0.5	0.1364870454917669
OG_161	FBgn0039621	CG14518	0.1984491242900249	0.2949864012671015	0.1157981711211838	0.2626198342809478	0.3646957464647412
OG_2462	FBgn0039461	CG5500	0.1270771997725739	0.251686951322911	0.1873375507748682	0.5	0.234689304056542
OG_9549	FBgn0014859	Hr38	0.02719307879099813	0.03976970070486583	0	0.01471394477764093	0.005929400213291358
OG_10157	-	YNEP	0.02847376410793129	0.02832152176905782	4.402062056041434e-06	0.5	0.3963633394449011
OG_8741	-	URK	0.1561122678662476	0.2171318519990724	2.622907446792055e-11	0.08136669250576406	0.3603230331309564
OG_13200	-	Y1207	0.1531136968360585	0.2156889392809788	1.15844260917819e-05	1.411267193401899e-05	0.02169885056528964
OG_12175	-	ALLT	0.1037400011350981	0.1163232832701777	0.04038395762523433	0.5	0.8234314618270466
OG_25787	-	XRN2	0.04662418428568232	0.05404135705059718	9.492406860545088e-15	0.0571951614491068	0.001810187168690414
OG_956	-	CYBH	0.1096820790069062	0.09157771563484352	0.2873805925064544	0.4812646058726155	0.9526307547727564
OG_9791	-	PG12A	0.04576911334200988	0.1018289648890702	0.0003031154021495008	0.0001507669436252579	0.9745388806988557
OG_8858	-	PXDN	0.03373309413149994	0.05088010080311028	5.41363620598645e-11	0.5	0.03387846961709007
OG_2420	FBgn0037270	eIF3f1	0.02550418732043482	0.01929048886611653	0.5	0.5	1
OG_366	FBgn0028467	Ube4A	0.07267360240459064	0.07545733247671035	0.009397813428906554	0.5	0.2920006994116585
OG_9639	FBgn0024909	Taf7	0.08003431052222283	0.1702655600278971	2.290067149246511e-07	0.5	0.0008827777609510257
OG_2119	FBgn0002878	mus101	0.06060286577604448	0.07887941274118807	5.240293199371138e-10	0.5	0.00135577121306385
OG_20252	-	RIR2	0.04440680704848316	0.09600513213749225	0.2176437557960741	0.3428124714381026	0.01130226006681279
OG_283	FBgn0004636	Rap1	0.05617550050165501	0.07044044255634313	1.85622475168401e-08	0.01390342059203015	0.4407508966159367
OG_8442	FBgn0266557	kis	0.1241485997182758	0.2093747186759279	6.71123934176121e-05	0.0001659091323190087	0.4511213573152599
OG_11895	-	EWS	0.0471446094700166	0.06464385306233865	2.26319223994853e-05	0.5	0.0002182908968372255
OG_10640	FBgn0038332	CG6136	0.1080894444790943	0.08709589430904706	0.5	0.5	0.3765714967408532
OG_13080	-	KLHDB	0.1541401984407376	0.2589623844056245	0.0606734821790581	0.250460702638084	0.01916161179428466
OG_2221	FBgn0032445	CG6153	0.06831165505092088	0.1068527399468966	7.595840041896285e-06	0.5	0.2061556071947329
OG_11779	-	OG_11779	0.1078571515727566	0.1978766505735339	0.008323492666886256	0.01617228531718506	0.3001070407308263
OG_8675	FBgn0003231	ref(2)P	0.1038485137564328	0.1581361875103248	6.225020499073253e-13	0.06411080069574893	3.054223540743806e-12
OG_14489	-	YETS4	0.03171162946181708	0.07669618254700594	0.212642490715074	0.2442527401530953	0.04754463116907204
OG_23542	-	CNPD1	0.1193672210055864	0.1779421402213099	0.004506654999445581	0.5	0.09537533432967038
OG_1449	FBgn0039427	CG5447	0.007876198881416817	0.01729701282683105	0.004552443198397149	0.5	0.9748519170459093
OG_15356	-	ZNF7	0.08760299028351702	0.1155550042501675	2.653806352448385e-08	0.001101986209621875	0.9835252179508271
OG_16	FBgn0261380	mRpL37	0.09160524643308678	0.1438067709600511	1.767700132582206e-05	0.02798672425894416	0.03276014854940945
OG_8725	FBgn0038872	Nelf-A	0.04862492340990401	0.05743782717728121	1.110223024625157e-16	0.5	0.02102886970563878
OG_13233	-	Y4PE	0.08204249387081787	0.07864914523813507	0.003210826389630606	0.5	1
OG_820	FBgn0038250	CG3505	0.2065888871693028	0.2593726564867382	3.106801499397349e-08	0.002017939192967222	0.9622272322079183
OG_13018	FBgn0031997	PGAP5	0.0742515144765911	0.1406636131011592	0.2911192385803466	0.5	0.02926505130159207
OG_10959	FBgn0039678	Obp99a	0.202322189381282	0.3498640472035361	1.321220910455168e-12	0.5	0.02313105458608744
OG_465	FBgn0032006	Pvr	0.147914773091644	0.2540097446109629	1.049387896806531e-05	0.005207454007642554	2.583048511306529e-06
OG_18518	-	GCSP	0.03649724452856673	0.05141802873959374	1.812129719336308e-05	0.5	0.1783194618120651
OG_26446	-	PACRG	0.04172573626412394	0.05053515353272608	2.966264123216433e-09	0.5	0.06151889713413372
OG_30933	-	DLP1	0.07514992845211313	0.1110666857725402	0.3629475932858604	0.3952221813749684	1
OG_11960	FBgn0024887	kin17	0.06147836967317971	0.08728029850027089	0.206790904550796	0.5	0.6727911781272149
OG_30664	-	SNR27	0.02047758983730506	0.02137290290660314	0.3156338937605667	0.5	0.9907446882972001
OG_14371	-	OG_14371	0.101001813435324	0.08850212660906039	0.5	0.5	0.9994528891096954
OG_8722	FBgn0051357	Kaz	0.0586227571040502	0.08264099646572548	3.308553431224937e-10	0.5	0.01353470536281987
OG_11558	FBgn0259938	cwo	0.08446338635374884	0.127875703508259	7.885772590476847e-10	5.206311915972872e-06	7.226388875403167e-06
OG_23543	-	PPO1	0.117988200661734	0.1752926805225653	0.5	0.5	0.1910206843580772
OG_9483	-	TRMB	0.2665433198236301	0.4339747456161641	1.597844079270772e-11	7.606969498752392e-10	0.0001966707156183523
OG_1301	FBgn0030590	CG9518	0.07744020650998279	0.1573431830296154	0.002585985520677569	0.002355776949768795	7.497275806633841e-05
OG_12077	-	PARG	0.04701095539393637	0.08385861655971458	0.5	1.400546345564635e-11	0.004927364211487206
OG_10002	FBgn0041627	Ku80	0.127947670120446	0.1602463286084569	0.002975133228540705	0.0002437622094590419	0.6836251245232484
OG_10322	-	ACDC	0.1181959761383344	0.21342023363027	2.663425036075751e-13	0.02448028221968879	5.80341330547185e-11
OG_784	FBgn0003502	Btk29A	0.03970253525537566	0.03069856128704369	0	0.5	0.1362495180433989
OG_1708	-	OG_1708	0.1244804187668166	0.180355035666895	0.020302062795165	0.4436399306037472	1
OG_15292	-	S22AL	0.0588640354693749	0.07174112136012586	9.8932483316716e-09	0.01805280637117029	0.04485224153688694
OG_1957	FBgn0087013	Karybeta3	0.02314818694547924	0.03004709068823062	0.02751718789374274	0.5	0.1488599269819134
OG_508	FBgn0030514	CG9941	0.1619808698193012	0.1951468196100333	6.758740492662785e-05	0.5	0.3244667823151616
OG_10311	-	FXL20	0.06746255600791128	0.1180146924571341	1.760760672336881e-05	0.02154534985275147	0.1400425314545932
OG_17573	-	OG_17573	0.05216488356419675	0.08974734409641784	0.5	0.3826070250279968	0.6167536126518972
OG_9520	FBgn0030251	CG2145	0.05109952594645271	0.06354507284392015	0.03234795929957424	0.3219145986968288	1
OG_6217	FBgn0029896	CG3168	0.04341460528270687	0.110571322356367	0.2281252837377428	0.5	2.188239000000536e-07
OG_10586	-	FABG	0.1586248669344258	0.1795150416997137	0.1957381764407179	0.5	0.8414629506972319
OG_1269	FBgn0005649	Rox8	0.2269204919998295	0.3546066378985454	1.469546706545088e-11	0.08629727436990947	0.02034284669952768
OG_14407	-	COPZ1	0.02114880974436598	0.02490306159199135	0.1315394775404774	0.5	0.9908554287810889
OG_2067	FBgn0033351	AIMP1	0.1109241222033076	0.2588455670635007	0.01025124045681919	0.3152085732773081	0.07183546643524197
OG_1065	FBgn0032517	CG7099	0.107097356365666	0.1333551907678476	8.717873357599881e-06	0.3206456623550164	1
OG_12348	-	SYS1	0.04127401519617113	0.08096736925668103	0.3705404954040109	0.5	0.4958272594954822
OG_706	FBgn0020618	Rack1	0.01916051375023575	0.007941177092622844	7.257080260664184e-05	0.3740260323556235	0.574129115362933
OG_3464	FBgn0031034	CG14205	0.1691199590996727	0.2289904959569576	0.0003189721150752556	3.267268001644341e-05	0.07820880166947208
OG_11094	FBgn0010340	140up	0.1159932361931021	0.2350318597278718	2.069727674303135e-06	0.001401595258534949	0.05384180768385816
OG_16688	FBgn0052405	Cpr65Av	0.10066075230181	0.1555003290999127	9.148920112223013e-06	0.2915066573500992	0.8349948133671556
OG_10063	-	T185B	0.02093903035922406	0.05379292902664744	0.5	0.5	0.7877954422768972
OG_10504	FBgn0051626	CG31626	0.1407621912471018	0.2568376344062713	0.03314699775387941	0.02824010958891199	0.04055562208962937
OG_87	FBgn0042098	CG18735	0.1100081326095738	0.1651381220659183	0.462223547769513	0.4836956629349592	0.8076946112220921
OG_9472	-	TWF	0.03893255049780914	0.07215895253902034	0.1033716257391906	0.5	0.1300914874782019
OG_14524	-	TRAI6	0.341082871044844	0.5190973185459943	2.410349697612446e-12	4.474863768644255e-06	0.1335108469128048
OG_1668	FBgn0016075	vkg	0.1621289640652281	0.2522069726133538	0	0.001078083932264551	0.0001007066676819157
OG_14504	-	TSNA1	0.0910009471070456	0.2328677777265488	0.4646640024279182	0.3921797297446483	0.01163915756893896
OG_15197	-	UBA1	0.03968882844944738	0.06524668488953797	0.0001504529671522703	0.5	0.03630623953628664
OG_11622	-	TIM22	0.02223129303128161	0.01649912801516502	0.5	0.5	0.856376480228026
OG_26442	-	PPIF	0.05176396005022339	0.0747635171770616	0.0208964614355443	0.5	0.303749993648059
OG_9717	-	STRN3	0.04580821710425667	0.04440573343536483	5.329070518200751e-15	0.2244045399235806	0.00806478728524651
OG_9464	-	YAF2	0.01818690426298889	0.07555788525422213	0.5	0.5	0.2010838905332657
OG_8225	FBgn0000253	Cam	0.03596343902895585	0.1178360489915513	0.3546490011922409	0.4071125580051512	0.2091885210600988
OG_14464	-	KC1A	0.08182889395812638	0.04042228695313321	5.798833140890913e-07	0.4872069846660263	0.004875817577439712
OG_8374	FBgn0026059	Mhcl	0.2032130901208682	0.348663257413437	2.264107441551921e-05	0.002515099544632304	5.195975871785663e-10
OG_2722	-	CHTOP	0.1226576033464455	0.2919030694529473	0.006894684883558988	0.2721167860855823	5.943696056098791e-05
OG_25064	-	HEAT1	0.07910673008279033	0.1589584326579958	0	0.05544528162996576	1.005862060310392e-12
OG_9356	-	OG_9356	0.05522474030948091	0.05035288912097385	0.1517065440399716	0.5	0.9986905415757313
OG_749	FBgn0266450	Kr-h1	0.14172449239657	0.2501025251920214	0.0003549318124340672	0.01685714499117358	9.197470404842534e-06
OG_8521	FBgn0030743	CG9921	0.08886256195532191	0.08584917525160354	0.4049496368891506	0.5	0.3087471787481846
OG_10233	-	RLF34	0.8098698280353924	0.6128535673490645	0	4.320648601119359e-07	0.185349989880679
OG_10190	-	INT12	0.03736782622539828	0.08628306629343808	0.3285342131383296	0.2477178321821246	0.5285085074433364
OG_2444	FBgn0034145	CG5065	0.1000305588637378	0.1471662351612124	0.5	0.01280315037330171	0.06254356489366186
OG_1917	FBgn0037780	ohgt	0.09927900109671177	0.1820242393663256	0.4088833584869395	0.1491996366430449	0.4417198146864063
OG_1258	FBgn0032487	Ski6	0.0235697688199287	0.04108591521741985	0.409921200426047	0.5	0.7155521035028307
OG_653	FBgn0063670	CG40228	0.01591183907073989	0.0330399962786446	0.07701419897052264	0.001061774046132391	0.1463898632197878
OG_8942	-	INLA	0.09088900903546951	0.154145320849121	0.2007457115226149	0.4950484680072728	0.3611759610639216
OG_1098	FBgn0022768	Pp2C1	0.0955231494772208	0.1020215489541768	0	0.01743340858050924	0.2974325523507751
OG_13249	-	OG_13249	0.1520710233087997	0.2158197601847996	1.41940739545876e-05	0.5	0.00268226560818996
OG_22716	-	PLS2	0.04937320751825509	0.08549332975475671	0.001336936135712674	0.5	0.006684703057195596
OG_2273	FBgn0034294	Muc55B	0.1169666579764809	0.227018622761921	6.217248937900877e-15	0.2189647074923602	9.166445380515142e-12
OG_14530	-	ECLH	0.1298450097049756	0.3592244794910807	0.008761887539690705	0.4820076485500132	0.1786600881052682
OG_11891	FBgn0035379	spz5	0.0800203070665017	0.1571163643821471	1.930677839823147e-13	0.1472678864380209	0.006631931836833305
OG_8491	FBgn0259243	Pka-R1	0.2960441171278825	0.3208613236666423	1.527220267472096e-07	0.0006988176123481904	0.8407750367861403
OG_8857	FBgn0051708	DIP-zeta	0.03852866582629624	0.06178895443974132	6.661338147750939e-16	3.7127628194078e-08	1
OG_11851	-	TISB	0.04500528811086201	0.08087237597956723	0.04248812888936998	0.5	0.01795458187057064
OG_2341	FBgn0021767	org-1	0.03465849935076933	0.04539719122393904	5.386734408530103e-08	3.495501960343317e-05	0.9999999020940656
OG_13309	-	LSM5	0.01714327616330465	0.006533263972225629	0.08081189164680896	0.1284362465609657	0.5852893855282552
OG_1526	FBgn0032688	CG15160	0.07948113385022584	0.1437326576940933	1.615592343795491e-07	0.001132853462126715	0.009013279301765431
OG_13046	-	EST1	0.1718048725656293	0.2621793333756267	2.461953363397384e-09	4.735899405972077e-08	0.04692000267782537
OG_13415	FBgn0250838	roh	0.1333393021574388	0.189561919543808	0.5	0.03329148643533775	0.4070006251356434
OG_1808	FBgn0261683	B9d2	0.1995938152427831	0.2946989292509959	3.667813289776056e-05	0.5	1.549501344488835e-05
OG_12442	-	CBIKP	0.1140620822471764	0.2949384340423443	0.001426648962377819	0.5	0.003509316754280345
OG_2752	FBgn0031436	ND-B17.2	0.1266581336103327	0.1290942620189721	7.604827496404676e-05	0.03593100416299083	0.9484082533544747
OG_9988	FBgn0035589	CHMP2B	0.05019090121704656	0.08413929328144082	0.003450562059288287	0.5	0.1889430858667434
OG_971	FBgn0038271	UQCR-C1	0.2845168348052597	0.4140326004875422	6.11998696165017e-09	0.3656817202310058	1
OG_30121	-	HBD	0.06790036709230761	0.0909012162444738	0.001447893352837237	0.5	0.2380435719769135
OG_30391	-	OG_30391	0.1086107179282924	0.3756914807591262	0.0001243106970134078	0.003100369297007244	0.0145448169093364
OG_30614	-	MED19	0.00973390555768704	0.01464228449772208	0.5	0.4242614500060162	1
OG_1397	FBgn0264694	mgr	0.03474470869245302	0.05299243510647265	0.001678290703802598	0.1505340836255714	0.2257253258389925
OG_10097	-	QUEA	0.04728780570751387	0.1020778698939908	0.1273975158680933	1.634555398755122e-06	0.001123576715932995
OG_12370	-	KIPN	0.2156472309233578	0.2938720040820658	2.790302378041787e-09	0.0009841703747431318	9.870350622498414e-06
OG_148	FBgn0004597	CycC	0.008940532048685888	0.02498472948877032	0.01598594926504832	0.5	0.5103607551431664
OG_11278	-	FXC1A	0.03270446531906852	0.02849519250573883	0	0.5	0.08304894379890315
OG_13213	-	OG_13213	0.05538582812952266	0.07243128790350141	0.0005283679138501918	0.3771229757601693	0.9972298382557558
OG_12281	-	HEXI1	0.0749820094478827	0.1213011430027206	0.5	0.3154148359551248	0.71227717501676
OG_721	FBgn0015924	crq	0.1048309789376777	0.1457570728782545	0.3183296556945983	0.5	0.926944942178982
OG_30393	FBgn0032818	CG10628	0.07503222985988581	0.103389173196275	0.0001071334170799632	0.5	0.7172063757083714
